"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"49","landline",9,49,"03-40to49","01-female","02-bach","02-N","W","01-protestant","07-75to100k","4","01-Both","MA","Northeast","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.0328925651169039,0.151164286017448,0.0262448002677477,"1-Dem",49
"42","landline",9,42,"03-40to49","02-male","03-assoc","01-Y","B","07-other","02-10to20k","2","01-Both","NY","Northeast","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.110272947031834,0.018141596655754,0.0607718718235453,"1-Dem",42
"50","landline",9,50,"04-50to59","01-female","04-HS","02-N","W","02-catholic","99-DK/refused","5","01-Both","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0218382248433425,0.0424477318429416,0.00130100603689293,"2-Rep",50
"82","landline",9,82,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","PA","Northeast","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.331900663910622,0.594939781182119,0.0933885949934731,"2-Rep",82
"38","landline",9,38,"02-30to39","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","3","01-Both","SC","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,-0.154490308126079,0.0117881063422167,0.000553861056731691,"1-Dem",38
"78","landline",9,78,"06-Over 70","01-female","04-HS","02-N","B","01-protestant","06-50to75k","3","02-LL only","MD","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.287683302816377,0.486717635310956,0.513072106778643,"1-Dem",78
"55","landline",9,55,"04-50to59","02-male","04-HS","02-N","W","01-protestant","06-50to75k","3","01-Both","OH","Midwest","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0334334765244645,0.0711505367293473,0.0026113615576166,"1-Dem",55
"80","landline",9,80,"06-Over 70","01-female","05-less than HS","02-N","W","07-other","99-DK/refused","2","02-LL only","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.541315888538384,0.0185677177190489,"2-Rep",80
"71","landline",9,71,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","09-over150k","2","02-LL only","ME","Northeast","02","01-Yes","01-Dem","01-Very liberal",1,0,0,0.210302920901447,0.66398791487836,0.0554893219818388,"1-Dem",71
"84","landline",9,84,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","02-10to20k","1","02-LL only","PA","Northeast","04","01-Yes","01-Dem","99-DK/refused",1,0,0,0.354009344457745,0.646389823239486,0.450883556163089,"1-Dem",84
"72","landline",9,72,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","03-20to30k","1","01-Both","GA","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.221357261175008,0.329711193095082,0.0690846090639299,"2-Rep",72
"59","landline",9,59,"04-50to59","02-male","05-less than HS","02-N","W","01-protestant","99-DK/refused","Don't know/Refused","01-Both","IN","Midwest","03","99-DNK/refused","99-DK/refused","99-DK/refused",0,1,0,0.0776508376187101,0.00587251531941785,0.00170678786973601,"2-Rep",59
"60","landline",9,60,"05-60to69","02-male","02-bach","02-N","W","04-jewish","07-75to100k","4","01-Both","PA","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.372340093289167,0.0362150931439901,"1-Dem",60
"57","landline",9,57,"04-50to59","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","6","01-Both","OH","Midwest","05-Highest","01-Yes","04-Lean Rep","03-Moderate",0,0,1,0.0555421570715873,0.299356167870522,0.0547355656979914,"3-Other",57
"72","landline",9,72,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.221357261175008,0.687940488700484,0.126289769185635,"2-Rep",72
"81","landline",9,81,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","01-under10k","1","02-LL only","NC","South","02","03-No","01-Dem","99-DK/refused",1,0,0,0.320846323637061,0.568328041518681,0.02592577443852,"1-Dem",81
"50","landline",9,50,"04-50to59","02-male","04-HS","02-N","W","02-catholic","07-75to100k","2","01-Both","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0218382248433425,0.0424477318429416,0.00953395841720481,"2-Rep",50
"75","landline",9,75,"06-Over 70","01-female","03-assoc","02-N","W","04-jewish","04-30to40k","1","01-Both","FL","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.254520281995692,0.405809347769701,0.183204752215971,"2-Rep",75
"78","landline",9,78,"06-Over 70","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","1","01-Both","FL","South","04","03-No","01-Dem","04-Conservative",1,0,0,0.287683302816377,0.486717635310956,0.165983289476694,"1-Dem",78
"73","landline",9,73,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","06-50to75k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.23241160144857,0.710928957628105,0.0866509662268354,"1-Dem",73
"67","landline",9,67,"05-60to69","02-male","01-postgrad","02-N","O","04-jewish","02-10to20k","1","01-Both","RI","Northeast","04","01-Yes","05-Ind","05-Very conservative",1,0,0,0.166085559807201,0.221585681382968,0.272355510369342,"1-Dem",67
"65","landline",9,65,"05-60to69","01-female","04-HS","02-N","O","07-other","07-75to100k","2","02-LL only","NC","South","02","01-Yes","05-Ind","04-Conservative",0,0,1,0.143976879260078,0.048557398315566,0.160881229783256,"3-Other",65
"73","landline",9,73,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","2","02-LL only","NC","South","02","01-Yes","03-Lean Dem","03-Moderate",0,0,1,0.23241160144857,0.354320821769775,0.0126767243745588,"3-Other",73
"87","landline",9,87,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","NY","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.387172365278429,0.919189281891973,0.952862980288552,"2-Rep",87
"77","landline",9,77,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","02-10to20k","1","01-Both","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.276628962542815,0.459455824898157,0.169880828371248,"2-Rep",77
"87","landline",9,87,"06-Over 70","01-female","02-bach","02-N","B","01-protestant","99-DK/refused","2","01-Both","TX","South","05-Highest","01-Yes","01-Dem","05-Very conservative",1,0,0,0.387172365278429,0.919189281891973,0.935419290085724,"1-Dem",87
"65","landline",9,65,"05-60to69","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","3","01-Both","NC","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.143976879260078,0.186148557931275,0.00250985020464571,"2-Rep",65
"78","landline",9,78,"06-Over 70","01-female","04-HS","02-N","O","01-protestant","03-20to30k","2","01-Both","TX","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.287683302816377,0.486717635310956,0.741216383920138,"2-Rep",78
"71","landline",9,71,"06-Over 70","02-male","03-assoc","02-N","O","01-protestant","03-20to30k","2","02-LL only","TX","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.210302920901447,0.306000781593628,0.137705871187273,"2-Rep",71
"61","landline",9,61,"05-60to69","01-female","05-less than HS","02-N","W","01-protestant","04-30to40k","4","01-Both","MO","Midwest","02","01-Yes","02-Rep","03-Moderate",0,1,0,0.0997595181658329,0.128666702880571,0.0150771351794033,"2-Rep",61
"70","landline",9,70,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","99-DK/refused","2","02-LL only","MN","Midwest","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.199248580627885,0.283274855188801,0.00120169896708391,"1-Dem",70
"45","landline",9,45,"03-40to49","01-female","02-bach","02-N","W","07-other","99-DK/refused","3","01-Both","IL","Midwest","05-Highest","99-DNK/refused","01-Dem","03-Moderate",1,0,0,-0.0771099262111495,0.10311665905274,0.000230383993870346,"1-Dem",45
"86","landline",9,86,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","02-LL only","FL","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.376118025004868,0.694658780352587,0.644116146344047,"2-Rep",86
"85","landline",9,85,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","Don't know/Refused","02-LL only","KS","Midwest","01-Lowest","99-DNK/refused","99-DK/refused","99-DK/refused",1,0,0,0.365063684731306,0.312727052149307,0.242094607064791,"1-Dem",85
"50","landline",9,50,"04-50to59","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","1","01-Both","TX","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,-0.0218382248433425,0.0424477318429416,0.00130100603689293,"2-Rep",50
"70","landline",9,70,"06-Over 70","01-female","02-bach","02-N","O","01-protestant","04-30to40k","3","01-Both","OK","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.639161165174902,0.151508736789962,"1-Dem",70
"94","landline",9,94,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","1","01-Both","TX","South","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.464552747193359,0.84515869701679,0.980161762900649,"1-Dem",94
"84","landline",9,84,"06-Over 70","01-female","03-assoc","02-N","O","07-other","04-30to40k","1","01-Both","IL","Midwest","05-Highest","01-Yes","01-Dem","03-Moderate",0,0,1,0.354009344457745,0.646389823239486,0.988677376489712,"3-Other",84
"80","landline",9,80,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","06-50to75k","1","01-Both","MN","Midwest","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.840993820127603,0.667983346879968,"2-Rep",80
"38","landline",9,38,"02-30to39","02-male","02-bach","01-Y","O","02-catholic","07-75to100k","4","01-Both","MN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.154490308126079,0.0507478093234416,0.622919196344555,"2-Rep",38
"56","landline",9,56,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","06-50to75k","3","02-LL only","CT","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0444878167980259,0.0787279446395153,0.00100366466436528,"1-Dem",56
"54","landline",9,54,"04-50to59","01-female","02-bach","02-N","W","01-protestant","09-over150k","4","01-Both","TN","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0223791362509031,0.235314734405878,0.0485460790750641,"1-Dem",54
"86","landline",9,86,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","02-LL only","FL","South","02","03-No","01-Dem","05-Very conservative",1,0,0,0.376118025004868,0.694658780352587,0.0232016078667293,"1-Dem",86
"63","landline",9,63,"05-60to69","02-male","03-assoc","02-N","O","01-protestant","02-10to20k","1","02-LL only","IL","Midwest","03","01-Yes","02-Rep","01-Very liberal",0,1,0,0.121868198712956,0.155248427259662,0.0687446483187143,"2-Rep",63
"57","landline",9,57,"04-50to59","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","MN","Midwest","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.0555421570715873,0.299356167870522,0.00777565899469361,"1-Dem",57
"60","landline",9,60,"05-60to69","02-male","04-HS","02-N","W","07-other","06-50to75k","5","01-Both","WI","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.0887051778922715,0.116892647014824,0.0262184022059727,"2-Rep",60
"80","landline",9,80,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","TN","South","02","99-DNK/refused","01-Dem","04-Conservative",1,0,0,0.309791983363499,0.541315888538384,0.0489117802590433,"1-Dem",80
"84","landline",9,84,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","03-20to30k","2","01-Both","FL","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.354009344457745,0.891214554951438,0.534005405786795,"1-Dem",84
"67","landline",9,67,"05-60to69","02-male","02-bach","02-N","A","01-protestant","07-75to100k","2","01-Both","AR","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.166085559807201,0.560588406229041,0.421641696103617,"2-Rep",67
"70","landline",9,70,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","04-30to40k","2","01-Both","IA","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.639161165174902,0.0235956021859326,"1-Dem",70
"48","landline",9,48,"03-40to49","02-male","04-HS","02-N","W","07-other","06-50to75k","3","01-Both","TN","South","01-Lowest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.0439469053904653,0.0343934593476548,0.00271719217537429,"1-Dem",48
"44","landline",9,44,"03-40to49","01-female","03-assoc","02-N","O","01-protestant","08-100to150k","5","01-Both","OK","South","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.0881642664847108,0.0224785999317358,0.511811998887104,"1-Dem",44
"83","landline",9,83,"06-Over 70","01-female","03-assoc","02-N","W","02-catholic","03-20to30k","1","02-LL only","MN","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.342955004184184,0.621004983323731,0.440038376687778,"1-Dem",83
"83","landline",9,83,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","NC","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.342955004184184,0.621004983323731,0.68113521341171,"2-Rep",83
"80","landline",9,80,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","AR","South","03","01-Yes","05-Ind","03-Moderate",0,1,0,0.309791983363499,0.208439289699719,0.425332136401166,"2-Rep",80
"64","landline",9,64,"05-60to69","02-male","04-HS","02-N","B","01-protestant","03-20to30k","1","01-Both","MS","South","01-Lowest","01-Yes","01-Dem","05-Very conservative",1,0,0,0.132922538986517,0.17014155166624,0.243259152259694,"1-Dem",64
"84","landline",9,84,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","05-40to50k","1","02-LL only","WI","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.354009344457745,0.646389823239486,0.690594177053773,"1-Dem",84
"43","landline",9,43,"03-40to49","02-male","02-bach","02-N","O","06-LDS","06-50to75k","Don't know/Refused","01-Both","UT","West","01-Lowest","02-Probably","02-Rep","04-Conservative",0,1,0,-0.0992186067582722,0.0845673881330031,0.373323011844554,"2-Rep",43
"63","landline",9,63,"05-60to69","01-female","01-postgrad","02-N","O","03-athiest","06-50to75k","1","01-Both","ID","West","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.121868198712956,0.451647580000265,0.432219511553408,"1-Dem",63
"58","landline",9,58,"04-50to59","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","1","01-Both","CO","West","03","01-Yes","05-Ind","03-Moderate",0,1,0,0.0665964973451487,0.0961308770513326,0.0307835042631092,"2-Rep",58
"38","landline",9,38,"02-30to39","02-male","03-assoc","02-N","W","02-catholic","03-20to30k","6","01-Both","ID","West","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.154490308126079,0.0117881063422167,0.021219724665067,"2-Rep",38
"72","landline",9,72,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","04-30to40k","3","01-Both","WA","West","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.221357261175008,0.329711193095082,0.0138229848940888,"2-Rep",72
"75","landline",9,75,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","OR","West","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.254520281995692,0.75374438770072,0.238403781088738,"2-Rep",75
"57","landline",9,57,"04-50to59","01-female","04-HS","02-N","W","07-other","03-20to30k","1","01-Both","OR","West","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0555421570715873,0.0870367161076558,0.00777565899469361,"1-Dem",57
"56","landline",9,56,"04-50to59","02-male","03-assoc","02-N","W","07-other","08-100to150k","4","01-Both","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0444878167980259,0.0787279446395153,0.0378177076033784,"2-Rep",56
"(VOL) Don't know/Refused","landline",9,NA,"99-DNK/refused","01-female","01-postgrad","02-N","O","07-other","06-50to75k","2","02-LL only","AZ","West","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0,0.130108474362998,0.0474258731775668,"2-Rep",51.9755339805825
"71","landline",9,71,"06-Over 70","02-male","02-bach","02-N","O","03-athiest","09-over150k","2","01-Both","CA","West","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.210302920901447,0.66398791487836,0.762334934891931,"2-Rep",71
"64","landline",9,64,"05-60to69","01-female","01-postgrad","02-N","W","07-other","06-50to75k","1","01-Both","AZ","West","03","01-Yes","01-Dem","01-Very liberal",1,0,0,0.132922538986517,0.478856517718527,0.0416906598574759,"1-Dem",64
"22","landline",9,22,"01-Under 30","01-female","02-bach","02-N","O","07-other","99-DK/refused","4","01-Both","CA","West","02","03-No","06-None","03-Moderate",1,0,0,-0.331359752503062,0.00920216533145577,0.427878750716971,"1-Dem",22
"70","landline",9,70,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","04-30to40k","2","01-Both","CA","West","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.283274855188801,0.0235956021859326,"1-Dem",70
"68","landline",9,68,"05-60to69","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","PA","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.177139900080763,0.587330827572987,0.0303659403139904,"1-Dem",68
"86","landline",9,86,"06-Over 70","02-male","03-assoc","02-N","W","07-other","09-over150k","2","01-Both","ME","Northeast","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.376118025004868,0.694658780352587,0.949146198863338,"2-Rep",86
"57","landline",9,57,"04-50to59","01-female","04-HS","02-N","W","01-protestant","01-under10k","1","01-Both","KY","South","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0555421570715873,0.0870367161076558,0.0040073181380497,"1-Dem",57
"69","landline",9,69,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","1","02-LL only","NC","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.188194240354324,0.613567628782629,0.0505690336855554,"2-Rep",69
"76","landline",9,76,"06-Over 70","02-male","03-assoc","02-N","W","07-other","04-30to40k","2","02-LL only","NC","South","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.265574622269254,0.432434530694524,0.0386690942782044,"1-Dem",76
"56","landline",9,56,"04-50to59","02-male","04-HS","02-N","B","01-protestant","01-under10k","4","02-LL only","SC","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.0444878167980259,0.0787279446395153,0.0273912090787873,"1-Dem",56
