"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"49","landline",9,49,"03-40to49","01-female","02-bach","02-N","W","01-protestant","07-75to100k","4","01-Both","MA","Northeast","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.0328925651169039,0.304597743944151,0.732596222623374,"1-Dem",49
"42","landline",9,42,"03-40to49","02-male","03-assoc","01-Y","B","07-other","02-10to20k","2","01-Both","NY","Northeast","03","01-Yes","01-Dem","02-Liberal",1,0,0,-0.110272947031834,0.0434700607579096,0.00438761164082347,"1-Dem",42
"50","landline",9,50,"04-50to59","01-female","04-HS","02-N","W","02-catholic","99-DK/refused","5","01-Both","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0218382248433425,0.0983133864074602,0.132070628948042,"2-Rep",50
"82","landline",9,82,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","PA","Northeast","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.331900663910622,0.78320197409332,0.649708419297075,"2-Rep",82
"38","landline",9,38,"02-30to39","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","3","01-Both","SC","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,-0.154490308126079,0.0285036307969159,0.00551105601161766,"1-Dem",38
"78","landline",9,78,"06-Over 70","01-female","04-HS","02-N","B","01-protestant","06-50to75k","3","02-LL only","MD","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.287683302816377,0.699907629258469,0.239915658959053,"1-Dem",78
"55","landline",9,55,"04-50to59","02-male","04-HS","02-N","W","01-protestant","06-50to75k","3","01-Both","OH","Midwest","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0334334765244645,0.158537696784536,0.338687461359739,"1-Dem",55
"80","landline",9,80,"06-Over 70","01-female","05-less than HS","02-N","W","07-other","99-DK/refused","2","02-LL only","MI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.743767117426883,0.598441266172814,"2-Rep",80
"71","landline",9,71,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","09-over150k","2","02-LL only","ME","Northeast","02","01-Yes","01-Dem","01-Very liberal",1,0,0,0.210302920901447,0.829362629042788,0.95610707740595,"1-Dem",71
"84","landline",9,84,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","02-10to20k","1","02-LL only","PA","Northeast","04","01-Yes","01-Dem","99-DK/refused",1,0,0,0.354009344457745,0.818052398936512,0.959684722274277,"1-Dem",84
"72","landline",9,72,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","03-20to30k","1","01-Both","GA","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.221357261175008,0.547483580903294,0.899393920290328,"2-Rep",72
"59","landline",9,59,"04-50to59","02-male","05-less than HS","02-N","W","01-protestant","99-DK/refused","Don't know/Refused","01-Both","IN","Midwest","03","99-DNK/refused","99-DK/refused","99-DK/refused",0,1,0,0.0776508376187101,0.0143213013194935,0.289410446251466,"2-Rep",59
"60","landline",9,60,"05-60to69","02-male","02-bach","02-N","W","04-jewish","07-75to100k","4","01-Both","PA","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.593344599154056,0.901245660747684,"1-Dem",60
"57","landline",9,57,"04-50to59","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","6","01-Both","OH","Midwest","05-Highest","01-Yes","04-Lean Rep","03-Moderate",0,0,1,0.0555421570715873,0.512406050386248,0.927548948716969,"3-Other",57
"72","landline",9,72,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.221357261175008,0.844291010909127,0.945688389477447,"2-Rep",72
"81","landline",9,81,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","01-under10k","1","02-LL only","NC","South","02","03-No","01-Dem","99-DK/refused",1,0,0,0.320846323637061,0.764053521091042,0.624423390611289,"1-Dem",81
"50","landline",9,50,"04-50to59","02-male","04-HS","02-N","W","02-catholic","07-75to100k","2","01-Both","NC","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0218382248433425,0.0983133864074602,0.529273111373877,"2-Rep",50
"75","landline",9,75,"06-Over 70","01-female","03-assoc","02-N","W","04-jewish","04-30to40k","1","01-Both","FL","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.254520281995692,0.626839810241369,0.945422828014491,"2-Rep",75
"78","landline",9,78,"06-Over 70","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","1","01-Both","FL","South","04","03-No","01-Dem","04-Conservative",1,0,0,0.287683302816377,0.699907629258469,0.898456532734482,"1-Dem",78
"73","landline",9,73,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","06-50to75k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.23241160144857,0.858136764968206,0.908868758893307,"1-Dem",73
"67","landline",9,67,"05-60to69","02-male","01-postgrad","02-N","O","04-jewish","02-10to20k","1","01-Both","RI","Northeast","04","01-Yes","05-Ind","05-Very conservative",1,0,0,0.166085559807201,0.411819291560092,0.155804390272624,"1-Dem",67
"65","landline",9,65,"05-60to69","01-female","04-HS","02-N","O","07-other","07-75to100k","2","02-LL only","NC","South","02","01-Yes","05-Ind","04-Conservative",0,0,1,0.143976879260078,0.111527470921889,0.224105530477727,"3-Other",65
"73","landline",9,73,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","2","02-LL only","NC","South","02","01-Yes","03-Lean Dem","03-Moderate",0,0,1,0.23241160144857,0.574418077302156,0.785818157202896,"3-Other",73
"87","landline",9,87,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","NY","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.387172365278429,0.965489861800633,0.98899183849143,"2-Rep",87
"77","landline",9,77,"06-Over 70","02-male","05-less than HS","02-N","W","01-protestant","02-10to20k","1","01-Both","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.276628962542815,0.676441587302752,0.917141930764409,"2-Rep",77
"87","landline",9,87,"06-Over 70","01-female","02-bach","02-N","B","01-protestant","99-DK/refused","2","01-Both","TX","South","05-Highest","01-Yes","01-Dem","05-Very conservative",1,0,0,0.387172365278429,0.965489861800633,0.137609976291942,"1-Dem",87
"65","landline",9,65,"05-60to69","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","3","01-Both","NC","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.143976879260078,0.36003026420392,0.36003026420392,"2-Rep",65
"78","landline",9,78,"06-Over 70","01-female","04-HS","02-N","O","01-protestant","03-20to30k","2","01-Both","TX","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.287683302816377,0.699907629258469,0.239915658959053,"2-Rep",78
"71","landline",9,71,"06-Over 70","02-male","03-assoc","02-N","O","01-protestant","03-20to30k","2","02-LL only","TX","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.210302920901447,0.520268093122426,0.127986158231615,"2-Rep",71
"61","landline",9,61,"05-60to69","01-female","05-less than HS","02-N","W","01-protestant","04-30to40k","4","01-Both","MO","Midwest","02","01-Yes","02-Rep","03-Moderate",0,1,0,0.0997595181658329,0.266432399924516,0.789270558380182,"2-Rep",61
"70","landline",9,70,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","99-DK/refused","2","02-LL only","MN","Midwest","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.199248580627885,0.492931775774299,0.332934726734798,"1-Dem",70
"45","landline",9,45,"03-40to49","01-female","02-bach","02-N","W","07-other","99-DK/refused","3","01-Both","IL","Midwest","05-Highest","99-DNK/refused","01-Dem","03-Moderate",1,0,0,-0.0771099262111495,0.220446748387667,0.0117773305068878,"1-Dem",45
"86","landline",9,86,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","02-LL only","FL","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.376118025004868,0.848385093638392,0.96734816825444,"2-Rep",86
"85","landline",9,85,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","Don't know/Refused","02-LL only","KS","Midwest","01-Lowest","99-DNK/refused","99-DK/refused","99-DK/refused",1,0,0,0.365063684731306,0.528120109720114,0.875002454265579,"1-Dem",85
"50","landline",9,50,"04-50to59","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","1","01-Both","TX","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,-0.0218382248433425,0.0983133864074602,0.132070628948042,"2-Rep",50
"70","landline",9,70,"06-Over 70","01-female","02-bach","02-N","O","01-protestant","04-30to40k","3","01-Both","OK","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.81331946928576,0.0632725103990549,"1-Dem",70
"94","landline",9,94,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","1","01-Both","TX","South","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.464552747193359,0.930676234775509,0.949331662222291,"1-Dem",94
"84","landline",9,84,"06-Over 70","01-female","03-assoc","02-N","O","07-other","04-30to40k","1","01-Both","IL","Midwest","05-Highest","01-Yes","01-Dem","03-Moderate",0,0,1,0.354009344457745,0.818052398936512,0.697736207917675,"3-Other",84
"80","landline",9,80,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","06-50to75k","1","01-Both","MN","Midwest","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.928617305341148,0.983137242644742,"2-Rep",80
"38","landline",9,38,"02-30to39","02-male","02-bach","01-Y","O","02-catholic","07-75to100k","4","01-Both","MN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.154490308126079,0.116211491561933,0.0393364481498904,"2-Rep",38
"56","landline",9,56,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","06-50to75k","3","02-LL only","CT","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0444878167980259,0.173681488061823,0.363603637691299,"1-Dem",56
"54","landline",9,54,"04-50to59","01-female","02-bach","02-N","W","01-protestant","09-over150k","4","01-Both","TN","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0223791362509031,0.430811648244529,0.902160104617931,"1-Dem",54
"86","landline",9,86,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","02-LL only","FL","South","02","03-No","01-Dem","05-Very conservative",1,0,0,0.376118025004868,0.848385093638392,0.279956819202819,"1-Dem",86
"63","landline",9,63,"05-60to69","02-male","03-assoc","02-N","O","01-protestant","02-10to20k","1","02-LL only","IL","Midwest","03","01-Yes","02-Rep","01-Very liberal",0,1,0,0.121868198712956,0.31130700812439,0.106466891457436,"2-Rep",63
"57","landline",9,57,"04-50to59","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","MN","Midwest","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.0555421570715873,0.512406050386248,0.634050762273111,"1-Dem",57
"60","landline",9,60,"05-60to69","02-male","04-HS","02-N","W","07-other","06-50to75k","5","01-Both","WI","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.0887051778922715,0.24560513805084,0.867359283466478,"2-Rep",60
"80","landline",9,80,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","TN","South","02","99-DNK/refused","01-Dem","04-Conservative",1,0,0,0.309791983363499,0.743767117426883,0.598441266172814,"1-Dem",80
"84","landline",9,84,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","03-20to30k","2","01-Both","FL","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.354009344457745,0.952718827663926,0.924366382634057,"1-Dem",84
"67","landline",9,67,"05-60to69","02-male","02-bach","02-N","A","01-protestant","07-75to100k","2","01-Both","AR","South","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.166085559807201,0.758330902498158,0.264420836626774,"2-Rep",67
"70","landline",9,70,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","04-30to40k","2","01-Both","IA","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.81331946928576,0.786685098201481,"1-Dem",70
"48","landline",9,48,"03-40to49","02-male","04-HS","02-N","W","07-other","06-50to75k","3","01-Both","TN","South","01-Lowest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.0439469053904653,0.0805505571824091,0.192337903814878,"1-Dem",48
"44","landline",9,44,"03-40to49","01-female","03-assoc","02-N","O","01-protestant","08-100to150k","5","01-Both","OK","South","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.0881642664847108,0.0535320564205768,0.09923176891503,"1-Dem",44
"83","landline",9,83,"06-Over 70","01-female","03-assoc","02-N","W","02-catholic","03-20to30k","1","02-LL only","MN","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.342955004184184,0.801200755078595,0.967510711639173,"1-Dem",83
"83","landline",9,83,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","NC","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.342955004184184,0.801200755078595,0.967510711639173,"2-Rep",83
"80","landline",9,80,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","AR","South","03","01-Yes","05-Ind","03-Moderate",0,1,0,0.309791983363499,0.393085982416569,0.955453020478286,"2-Rep",80
"64","landline",9,64,"05-60to69","02-male","04-HS","02-N","B","01-protestant","03-20to30k","1","01-Both","MS","South","01-Lowest","01-Yes","01-Dem","05-Very conservative",1,0,0,0.132922538986517,0.335229968384896,0.15648409337867,"1-Dem",64
"84","landline",9,84,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","05-40to50k","1","02-LL only","WI","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.354009344457745,0.818052398936512,0.984780995279637,"1-Dem",84
"43","landline",9,43,"03-40to49","02-male","02-bach","02-N","O","06-LDS","06-50to75k","Don't know/Refused","01-Both","UT","West","01-Lowest","02-Probably","02-Rep","04-Conservative",0,1,0,-0.0992186067582722,0.185148445400672,0.0482526875750731,"2-Rep",43
"63","landline",9,63,"05-60to69","01-female","01-postgrad","02-N","O","03-athiest","06-50to75k","1","01-Both","ID","West","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.121868198712956,0.6695131647924,0.31130700812439,"1-Dem",63
"58","landline",9,58,"04-50to59","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","1","01-Both","CO","West","03","01-Yes","05-Ind","03-Moderate",0,1,0,0.0665964973451487,0.207349928803881,0.879992519080241,"2-Rep",58
"38","landline",9,38,"02-30to39","02-male","03-assoc","02-N","W","02-catholic","03-20to30k","6","01-Both","ID","West","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.154490308126079,0.0285036307969159,0.178168441213094,"2-Rep",38
"72","landline",9,72,"06-Over 70","01-female","04-HS","02-N","W","02-catholic","04-30to40k","3","01-Both","WA","West","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.221357261175008,0.547483580903294,0.628045658026281,"2-Rep",72
"75","landline",9,75,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","OR","West","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.254520281995692,0.882744783773932,0.960279230607425,"2-Rep",75
"57","landline",9,57,"04-50to59","01-female","04-HS","02-N","W","07-other","03-20to30k","1","01-Both","OR","West","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0555421570715873,0.189945304483409,0.634050762273111,"1-Dem",57
"56","landline",9,56,"04-50to59","02-male","03-assoc","02-N","W","07-other","08-100to150k","4","01-Both","CA","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0444878167980259,0.173681488061823,0.89157292945327,"2-Rep",56
"(VOL) Don't know/Refused","landline",9,NA,"99-DNK/refused","01-female","01-postgrad","02-N","O","07-other","06-50to75k","2","02-LL only","AZ","West","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0,0.268941421369995,0.0474258731775668,"2-Rep",51.9755339805825
"71","landline",9,71,"06-Over 70","02-male","02-bach","02-N","O","03-athiest","09-over150k","2","01-Both","CA","West","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.210302920901447,0.829362629042788,0.520268093122426,"2-Rep",71
"64","landline",9,64,"05-60to69","01-female","01-postgrad","02-N","W","07-other","06-50to75k","1","01-Both","AZ","West","03","01-Yes","01-Dem","01-Very liberal",1,0,0,0.132922538986517,0.693253828716924,0.910142459674035,"1-Dem",64
"22","landline",9,22,"01-Under 30","01-female","02-bach","02-N","O","07-other","99-DK/refused","4","01-Both","CA","West","02","03-No","06-None","03-Moderate",1,0,0,-0.331359752503062,0.0223336991936199,4.79291686186985e-05,"1-Dem",22
"70","landline",9,70,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","04-30to40k","2","01-Both","CA","West","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.199248580627885,0.492931775774299,0.786685098201481,"1-Dem",70
"68","landline",9,68,"05-60to69","02-male","02-bach","02-N","W","07-other","09-over150k","3","01-Both","PA","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.177139900080763,0.777808722515165,0.852323491918301,"1-Dem",68
"86","landline",9,86,"06-Over 70","02-male","03-assoc","02-N","W","07-other","09-over150k","2","01-Both","ME","Northeast","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.376118025004868,0.848385093638392,0.991181019062219,"2-Rep",86
"57","landline",9,57,"04-50to59","01-female","04-HS","02-N","W","01-protestant","01-under10k","1","01-Both","KY","South","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0555421570715873,0.189945304483409,0.470775279433848,"1-Dem",57
"69","landline",9,69,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","1","02-LL only","NC","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.188194240354324,0.796138709886973,0.960670890888591,"2-Rep",69
"76","landline",9,76,"06-Over 70","02-male","03-assoc","02-N","W","07-other","04-30to40k","2","02-LL only","NC","South","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.265574622269254,0.652052808522255,0.876685267617089,"1-Dem",76
"56","landline",9,56,"04-50to59","02-male","04-HS","02-N","B","01-protestant","01-under10k","4","02-LL only","SC","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.0444878167980259,0.173681488061823,0.0381833648039822,"1-Dem",56
